datetime,open,high,low,close,volume
2016-07-01 00:00:00,21.99,21.99,21.99,21.99,1
2016-07-01 00:10:00,21.99,21.99,21.99,21.99,1
2016-07-01 00:15:00,21.983,21.983,21.983,21.983,1
2016-07-01 00:20:00,21.985,21.985,21.985,21.985,1
2016-07-01 00:25:00,21.987,21.987,21.987,21.987,1
2016-07-01 00:30:00,21.984,21.984,21.984,21.984,1
2016-07-01 00:35:00,21.98,21.98,21.98,21.98,1
2016-07-01 00:40:00,21.981,21.981,21.981,21.981,1
2016-07-01 00:45:00,21.972,21.972,21.972,21.972,1
2016-07-01 00:50:00,21.975,21.975,21.975,21.975,1
2016-07-01 03:00:00,21.983,21.983,21.983,21.983,1
2016-07-01 03:05:00,21.981,21.981,21.981,21.981,1
2016-07-01 03:10:00,21.989,21.989,21.989,21.989,1
2016-07-01 03:15:00,21.992,21.992,21.992,21.992,1
2016-07-01 03:20:00,22.006,22.006,22.006,22.006,1
2016-07-01 03:25:00,22.003,22.003,22.003,22.003,1
2016-07-01 03:30:00,22.004,22.004,22.004,22.004,1
2016-07-01 03:35:00,22.008,22.008,22.008,22.008,1
2016-07-01 03:40:00,22.005,22.005,22.005,22.005,1
2016-07-01 03:45:00,22.003,22.003,22.003,22.003,1
2016-07-01 03:50:00,22.004,22.004,22.004,22.004,1
2016-07-01 03:55:00,21.999,21.999,21.999,21.999,1
2016-07-01 04:00:00,22.002,22.002,22.002,22.002,1
2016-07-01 04:05:00,22.007,22.007,22.007,22.007,1
2016-07-01 04:10:00,22.006,22.006,22.006,22.006,1
2016-07-01 04:15:00,22.003,22.003,22.003,22.003,1
2016-07-01 04:20:00,22.004,22.004,22.004,22.004,1
2016-07-01 06:55:00,21.957,21.957,21.957,21.957,1
2016-07-01 07:00:00,21.957,21.957,21.957,21.957,1
2016-07-01 07:05:00,21.956,21.956,21.956,21.956,1
2016-07-01 07:10:00,21.958,21.958,21.958,21.958,1
2016-07-01 07:15:00,21.957,21.957,21.957,21.957,1
2016-07-01 07:20:00,21.984,21.984,21.984,21.984,1
2016-07-01 07:25:00,21.962,21.962,21.962,21.962,1
2016-07-01 07:30:00,21.964,21.964,21.964,21.964,1
2016-07-01 07:35:00,21.967,21.967,21.967,21.967,1
2016-07-01 07:40:00,21.965,21.965,21.965,21.965,1
2016-07-01 07:45:00,21.966,21.966,21.966,21.966,1
2016-07-01 07:50:00,21.971,21.971,21.971,21.971,1
2016-07-01 07:55:00,21.973,21.973,21.973,21.973,1
2016-07-01 08:00:00,21.976,21.976,21.976,21.976,1
2016-07-01 08:05:00,21.969,21.969,21.969,21.969,1
2016-07-01 08:10:00,21.969,21.969,21.969,21.969,1
2016-07-01 08:15:00,21.97,21.97,21.97,21.97,1
2016-07-01 15:30:00,22.048,22.048,22.048,22.048,1
2016-07-01 15:35:00,22.056,22.056,22.056,22.056,1
2016-07-01 15:40:00,22.051,22.051,22.051,22.051,1
2016-07-01 15:45:00,22.055,22.055,22.055,22.055,1
2016-07-01 15:50:00,22.035,22.035,22.035,22.035,1
2016-07-01 15:55:00,22.032,22.032,22.032,22.032,1
2016-07-01 16:00:00,22.029,22.029,22.029,22.029,1
2016-07-01 16:05:00,22.041,22.041,22.041,22.041,1
2016-07-01 16:10:00,22.061,22.061,22.061,22.061,1
2016-07-01 16:15:00,22.059,22.059,22.059,22.059,1
2016-07-01 16:20:00,22.063,22.063,22.063,22.063,1
2016-07-01 16:25:00,22.091,22.091,22.091,22.091,1
2016-07-01 16:30:00,22.082,22.082,22.082,22.082,1
2016-07-01 16:35:00,22.079,22.079,22.079,22.079,1
