datetime,open,high,low,close,volume
2016-07-01 00:00:00,1.78528,1.78723,1.78421,1.78564,375
2016-07-01 00:05:00,1.78536,1.78847,1.78495,1.78765,1624
2016-07-01 00:10:00,1.7883,1.78834,1.78565,1.78723,1421
2016-07-01 00:15:00,1.78676,1.78927,1.78583,1.78753,1722
2016-07-01 00:20:00,1.7888,1.7888,1.78649,1.78709,1213
2016-07-01 00:25:00,1.78718,1.78774,1.78454,1.78749,1744
2016-07-01 00:30:00,1.78749,1.7875,1.78396,1.78576,1643
2016-07-01 00:35:00,1.7859,1.78649,1.78483,1.78557,1534
2016-07-01 00:40:00,1.78509,1.78629,1.78428,1.7844,1963
2016-07-01 00:45:00,1.78439,1.7857,1.78371,1.78416,1929
2016-07-01 00:50:00,1.78553,1.78569,1.78363,1.78414,1722
2016-07-01 00:55:00,1.78432,1.78567,1.78404,1.78498,1326
2016-07-01 01:00:00,1.78498,1.78707,1.7834,1.78535,4826
2016-07-01 01:05:00,1.78534,1.78685,1.78372,1.78442,3705
2016-07-01 01:10:00,1.78484,1.78635,1.78382,1.78431,4382
2016-07-01 01:15:00,1.78446,1.78518,1.78379,1.78445,2587
2016-07-01 01:20:00,1.78445,1.78474,1.78348,1.78375,3284
2016-07-01 01:25:00,1.78377,1.7846,1.78332,1.78338,3428
2016-07-01 01:30:00,1.78363,1.78524,1.78338,1.78501,3110
2016-07-01 01:35:00,1.78482,1.78513,1.78343,1.78411,2998
2016-07-01 01:40:00,1.78411,1.78546,1.78352,1.78521,2728
2016-07-01 01:45:00,1.78511,1.78785,1.78379,1.78717,4505
2016-07-01 01:50:00,1.78689,1.78731,1.78378,1.78623,2825
2016-07-01 01:55:00,1.78601,1.78844,1.78369,1.78716,2990
2016-07-01 02:00:00,1.78695,1.78951,1.78408,1.78901,4381
2016-07-01 02:05:00,1.78917,1.79068,1.78501,1.79043,2637
2016-07-01 02:10:00,1.79031,1.79088,1.78517,1.79025,2719
2016-07-01 02:15:00,1.79022,1.7905,1.78609,1.78988,2687
2016-07-01 02:20:00,1.79018,1.79076,1.7856,1.79035,2768
2016-07-01 02:25:00,1.79007,1.79035,1.78583,1.78968,2599
2016-07-01 02:30:00,1.78953,1.79129,1.78679,1.78699,2719
2016-07-01 02:35:00,1.79017,1.79124,1.78698,1.79086,2638
2016-07-01 02:40:00,1.79093,1.79136,1.7882,1.79116,2920
2016-07-01 02:45:00,1.79124,1.79154,1.78862,1.79071,2517
2016-07-01 02:50:00,1.79131,1.79131,1.78799,1.79028,3790
2016-07-01 02:55:00,1.78846,1.79072,1.78821,1.79006,4332
2016-07-01 03:00:00,1.79,1.79073,1.7891,1.79028,4829
2016-07-01 03:05:00,1.79014,1.79113,1.78927,1.79065,3569
2016-07-01 03:10:00,1.79066,1.79144,1.78922,1.79041,3579
2016-07-01 03:15:00,1.79056,1.79056,1.78886,1.7897,3549
2016-07-01 03:20:00,1.78968,1.79151,1.78906,1.79132,3903
2016-07-01 03:25:00,1.79131,1.79141,1.78906,1.79071,2714
2016-07-01 03:30:00,1.79074,1.79178,1.78948,1.79139,3203
2016-07-01 03:35:00,1.79117,1.79233,1.7897,1.79159,3170
2016-07-01 03:40:00,1.79185,1.79235,1.7904,1.79178,3084
2016-07-01 03:45:00,1.79178,1.79242,1.79001,1.79216,3221
2016-07-01 03:50:00,1.79224,1.79234,1.79044,1.79111,3624
2016-07-01 03:55:00,1.79111,1.79136,1.78893,1.78991,4436
2016-07-01 04:00:00,1.78986,1.79106,1.7887,1.79042,4261
2016-07-01 04:05:00,1.79042,1.79367,1.78963,1.7928,5116
2016-07-01 04:10:00,1.79267,1.79287,1.78822,1.79213,3755
2016-07-01 04:15:00,1.79204,1.79316,1.78861,1.79282,4185
2016-07-01 04:20:00,1.79292,1.79298,1.78899,1.7923,3338
2016-07-01 04:25:00,1.79231,1.79241,1.78968,1.79187,2737
2016-07-01 04:30:00,1.792,1.79216,1.78943,1.79112,3102
2016-07-01 04:35:00,1.79122,1.79286,1.78927,1.79182,3817
2016-07-01 04:40:00,1.79218,1.79266,1.78947,1.79085,3937
2016-07-01 04:45:00,1.79095,1.79335,1.79012,1.79172,5222
2016-07-01 04:50:00,1.79187,1.79282,1.79041,1.79121,3550
2016-07-01 04:55:00,1.79121,1.79221,1.79045,1.79151,2551
2016-07-01 05:00:00,1.7914,1.7925,1.79086,1.79197,2550
2016-07-01 05:05:00,1.79089,1.79234,1.79058,1.79131,2138
2016-07-01 05:10:00,1.79138,1.79138,1.7902,1.79094,2495
2016-07-01 05:15:00,1.79072,1.79124,1.78998,1.79067,2786
2016-07-01 05:20:00,1.79086,1.7919,1.79005,1.79082,2213
2016-07-01 05:25:00,1.79074,1.79172,1.7904,1.79159,2042
2016-07-01 05:30:00,1.79079,1.79226,1.79042,1.79081,2098
2016-07-01 05:35:00,1.79085,1.79216,1.78948,1.79073,3120
2016-07-01 05:40:00,1.7906,1.79191,1.78977,1.7902,2410
2016-07-01 05:45:00,1.79017,1.79127,1.78952,1.7901,2780
2016-07-01 05:50:00,1.78997,1.79118,1.78933,1.78991,2763
2016-07-01 05:55:00,1.78995,1.79093,1.78901,1.78982,2746
2016-07-01 06:00:00,1.78982,1.79069,1.78765,1.78823,2847
2016-07-01 06:05:00,1.78817,1.79106,1.78766,1.78806,3191
2016-07-01 06:10:00,1.78826,1.79098,1.7875,1.78817,2298
2016-07-01 06:15:00,1.78834,1.79107,1.78736,1.78736,3191
2016-07-01 06:20:00,1.78762,1.79106,1.78613,1.78668,2549
2016-07-01 06:25:00,1.78645,1.79115,1.78594,1.78618,2581
2016-07-01 06:30:00,1.78615,1.79097,1.78593,1.78674,2874
2016-07-01 06:35:00,1.78672,1.79065,1.78634,1.78683,3203
2016-07-01 06:40:00,1.78687,1.79075,1.78583,1.78626,3387
2016-07-01 06:45:00,1.78626,1.79046,1.78614,1.78723,2396
2016-07-01 06:50:00,1.78871,1.79054,1.78693,1.78796,2272
2016-07-01 06:55:00,1.78811,1.79038,1.78674,1.78699,2664
2016-07-01 07:00:00,1.78699,1.79063,1.78649,1.78731,3033
2016-07-01 07:05:00,1.78731,1.79014,1.78588,1.78674,3313
2016-07-01 07:10:00,1.78666,1.79023,1.78562,1.78614,2999
2016-07-01 07:15:00,1.78623,1.79052,1.78549,1.78669,2877
2016-07-01 07:20:00,1.78677,1.79001,1.78528,1.7867,2363
2016-07-01 07:25:00,1.78665,1.78963,1.78481,1.78492,2270
2016-07-01 07:30:00,1.78515,1.78885,1.78462,1.78553,2583
2016-07-01 07:35:00,1.78545,1.78869,1.78537,1.78575,2773
